"sample_id","vdac1_expression"
"GSM3577635",38.9031178075747
"GSM3577636",12.5967704806467
"GSM3577637",19.5026724387736
"GSM3577638",15.4983061114003
"GSM3577639",15.9430976062739
"GSM3577640",21.0316640124958
"GSM3577641",25.2766141142428
"GSM3577642",38.7659829112839
"GSM3577643",17.9464143218756
"GSM3577644",24.0805506796191
"GSM3577645",15.6513223690921
"GSM3577646",12.6150578122308
"GSM3577647",27.1089727277386
"GSM3577648",19.2187137328615
"GSM3577649",21.8496048813714
"GSM3577650",19.216330126145
"GSM3577651",29.4811869848599
"GSM3577652",44.8780902324991
"GSM3577653",26.1012982770488
"GSM3577654",17.4033034373079
"GSM3577655",34.9804435706474
"GSM3577656",12.9584875787646
"GSM3577657",25.9857601599578
"GSM3577658",11.3659239816626
"GSM3577659",25.3493772057979
"GSM3577660",8.57342693372319
"GSM3577661",23.3759985719564
"GSM3577662",18.8300399382526
"GSM3577663",21.9874024174427
"GSM3577664",34.9727216593062
"GSM3577665",10.7620189477107
"GSM3577666",24.0736627713025
"GSM3577667",11.2200086222614
"GSM3577668",28.2266771065849
"GSM3577669",20.0427264820377
"GSM3577670",14.6517085373764
"GSM3577671",17.6406911833542
"GSM3577672",38.9371603809004
"GSM3577673",14.6510293572637
"GSM3577674",15.0862668133718
"GSM3577675",10.8133436458523
"GSM3577676",18.3620305771955
"GSM3577677",15.9058433856329
"GSM3577678",55.5826998505228
"GSM3577679",15.5306578284876
"GSM3577680",28.6582913415041
"GSM3577681",23.3815633583105
"GSM3577682",23.4868146012077
"GSM3577683",16.1074654226494
"GSM3577684",20.7784847423518
"GSM3577685",31.4594949954804
"GSM3577686",38.1226760004361
"GSM3577687",16.7236425131467
"GSM3577688",17.2033005037199
"GSM3577689",16.5666152924887
"GSM3577690",28.1118628562782
"GSM3577691",39.7634854584502
"GSM3577692",27.1507130170715
"GSM3577693",16.4623454229522
"GSM3577694",11.619282368312
"GSM3577695",11.9201951326354
"GSM3577696",21.4749949241639
"GSM3577697",16.4519019640949
"GSM3577698",19.9265987796101
"GSM3577699",22.5699727052513
"GSM3577700",41.4822566923972
"GSM3577701",29.5645536041673
"GSM3577702",11.2345457699495
"GSM3577703",20.1887755316977
"GSM3577704",18.3011891027528
"GSM3577705",17.6623734093325
"GSM3577706",31.6823662238955
"GSM3577707",22.242299549227
"GSM3577708",43.5232273094412
"GSM3577709",38.4802348766935
"GSM3577710",32.3069507966086
"GSM3577711",16.2591402103804
"GSM3577712",20.9903462266374
"GSM3577713",20.8418812473605
"GSM3577714",37.8053689235539
"GSM3577715",45.4961406712736
"GSM3577716",29.4119195867182
"GSM3577717",32.4861021624631
"GSM3577718",40.215156513562
"GSM3577719",13.6922819827194
"GSM3577720",22.7432628176048
"GSM3577721",19.7004650145566
"GSM3577722",14.354957371977
"GSM3577723",26.9079166854668
"GSM3577724",17.2892444671575
"GSM3577725",21.0151697283885
"GSM3577726",14.8144097454401
"GSM3577727",9.77549756755078
"GSM3577728",12.8970462163878
"GSM3577729",20.6972886859938
"GSM3577730",18.840287577801
"GSM3577731",22.3493323366946
"GSM3577732",12.9647076110383
"GSM3577733",15.3412058567869
"GSM3577734",18.8307741311641
"GSM3577735",19.6953964152653
"GSM3577736",22.2540618011568
"GSM3577737",14.6593914371188
"GSM3577738",32.547077418274
"GSM3577739",41.7824137995457
"GSM3577740",42.0206649285328
"GSM3577741",31.7013952635318
"GSM3577742",23.4815824455922
"GSM3577743",12.9034759319568
"GSM3577744",31.2849773945138
"GSM3577745",28.7171427737866
"GSM3577746",21.3097457716046
"GSM3577747",13.8703430374722
"GSM3577748",25.9803697100338
"GSM3577749",32.0262414448604
"GSM3577750",11.9416793493235
"GSM3577751",22.4155047791168
"GSM3577752",39.5116858716242
"GSM3577753",24.6444278000488
"GSM3577754",22.9972452052614
"GSM3577755",33.4321504525324
"GSM3577756",14.390798140314
"GSM3577757",22.1577278738038
"GSM3577758",39.0840067036306
"GSM3577759",21.6320228738198
"GSM3577760",32.8317512527362
"GSM3577761",25.6138372675308
"GSM3577762",22.1248240188597
"GSM3577763",37.0325904902484
"GSM3577764",30.8209609973077
"GSM3577765",25.7620928011411
"GSM3577766",11.7925836317272
"GSM3577767",23.4509891517251
"GSM3577768",20.3517701722037
"GSM3577769",17.5256285982071
"GSM3577770",23.2591429416358
"GSM3577771",14.3604972916644
"GSM3577772",14.6762079841165
"GSM3577773",25.7984893772024
"GSM3577774",11.2864914741622
"GSM3577775",28.6284184980186
"GSM3577776",18.4998085436053
"GSM3577777",14.6252061005943
"GSM3577778",27.4083369431274
"GSM3577779",34.0110230262874
"GSM3577780",10.0062627052981
"GSM3577781",23.4656354199467
"GSM3577782",17.4712945046891
"GSM3577783",12.7249375747218
"GSM3577784",24.3091697267491
"GSM3577785",20.1454312173141
"GSM3577786",21.4995067850384
"GSM3577787",13.5369177134471
"GSM3577788",13.7048127839227
"GSM3577789",23.5491689182653
"GSM3577790",13.5874875845116
"GSM3577791",21.5893096605599
"GSM3577792",26.9150575292009
"GSM3577793",13.7034288245729
"GSM3577794",19.6059258734845
"GSM3577795",14.8102868239402
"GSM3577796",9.33581373172554
"GSM3577797",8.80545820685096
"GSM3577798",16.8918870660054
"GSM3577799",11.4137007802506
"GSM3577800",35.2484568169597
"GSM3577801",22.7086498962066
"GSM3577802",10.9434263787979
"GSM3577803",13.1947300759516
"GSM3577804",17.5311900660256
"GSM3577805",29.3708302861617
"GSM3577806",16.1000261594688
"GSM3577807",21.2419865519692
"GSM3577808",34.9810034351856
"GSM3577809",22.5202581576285
"GSM3577810",13.9669405416467
"GSM3577811",28.8020704329852
"GSM3577812",26.417223098795
"GSM3577813",15.6622953364155
"GSM3577814",12.6724530397671
"GSM3577815",35.4166395319945
"GSM3577816",12.0627778391994
"GSM3577817",26.190080511279
"GSM3577818",18.1772174783683
"GSM3577819",48.0990868131168
"GSM3577820",28.9024038707719
"GSM3577821",18.8922509151964
"GSM3577822",17.18560957576
"GSM3577823",15.2799863433255
"GSM3577824",10.0058321009308
"GSM3577825",22.5566770383815
"GSM3577826",24.0898385278572
"GSM3577827",22.4765899387399
"GSM3577828",28.2341240736069
"GSM3577829",17.6895015221706
"GSM3577830",12.2070216175194
"GSM3577831",20.3415078175841
"GSM3577832",18.9059513248384
"GSM3577833",12.1240042830149
"GSM3577834",20.508072382625
"GSM3577835",20.4603556325868
"GSM3577836",22.4788327569824
"GSM3577837",32.1274995125739
"GSM3577838",19.4476839278472
"GSM3577839",18.4937168462742
"GSM3577840",29.8832461662772
"GSM3577841",12.5690056186168
"GSM3577842",25.4924492242708
"GSM3577843",22.0352299718344
"GSM3577844",11.9415749411014
"GSM3577845",19.6206084286892
"GSM3577846",12.790632455256
"GSM3577847",14.8160682785328
"GSM3577848",18.3258504966607
"GSM3577849",29.193884147222
"GSM3577850",21.1311380586631
"GSM3577851",13.6874379030504
"GSM3577852",19.1984993055229
"GSM3577853",11.9279392170305
"GSM3577854",20.7981607873311
"GSM3577855",14.0363411796432
"GSM3577856",34.3923156062478
